qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,q1_formatted,q1_milliseconds,q2_formatted,q2_milliseconds,q3_formatted,q3_milliseconds
7683,996,830,9,33,4,01:31.5,01:30.8,01:30.7,01:31.500,91500,01:30.800,90800,01:30.700,90700
7684,996,817,9,3,5,01:31.9,01:31.5,01:30.9,01:31.900,91900,01:31.500,91500,01:30.900,90900
7685,996,8,6,7,6,01:31.6,01:30.8,01:31.1,01:31.600,91600,01:30.800,90800,01:31.100,91100
7686,996,832,4,55,7,01:32.4,01:32.0,01:32.1,01:32.400,92400,01:32.000,92000,01:32.100,92100
7687,996,844,15,16,8,01:32.5,01:32.1,01:32.6,01:32.500,92500,01:32.100,92100,01:32.600,92600
7688,996,825,210,20,9,01:32.2,01:31.5,01:32.9,01:32.200,92200,01:31.500,91500,01:32.900,92900
7689,996,154,210,8,10,01:32.1,01:31.5,\N,01:32.100,92100,01:31.500,91500,,
7690,996,839,10,31,11,01:32.8,01:32.1,\N,01:32.800,92800,01:32.100,92100,,
7691,996,807,4,27,12,01:32.9,01:32.1,\N,01:32.900,92900,01:32.100,92100,,
7692,996,815,10,11,13,01:32.7,01:32.5,\N,01:32.700,92700,01:32.500,92500,,
7693,996,842,5,10,14,01:32.4,01:32.5,\N,01:32.400,92400,01:32.500,92500,,
7694,996,828,15,9,15,01:32.8,01:32.8,\N,01:32.800,92800,01:32.800,92800,,
7695,996,4,1,14,16,01:33.0,\N,\N,01:33.000,93000,,,,
7696,996,843,5,28,17,01:33.0,\N,\N,01:33.000,93000,,,,
7697,996,838,1,2,18,01:33.2,\N,\N,01:33.200,93200,,,,
7698,996,845,3,35,19,01:33.6,\N,\N,01:33.600,93600,,,,
7699,996,840,3,18,20,01:33.7,\N,\N,01:33.700,93700,,,,
7700,997,822,131,77,1,01:04.2,01:03.8,01:03.1,01:04.200,64200,01:03.800,63800,01:03.100,63100
7701,997,1,131,44,2,01:04.1,01:03.6,01:03.1,01:04.100,64100,01:03.600,63600,01:03.100,63100
7702,997,20,6,5,3,01:04.3,01:03.5,01:03.5,01:04.300,64300,01:03.500,63500,01:03.500,63500
7703,997,8,6,7,4,01:04.2,01:04.0,01:03.7,01:04.200,64200,01:04.000,64000,01:03.700,63700
7704,997,830,9,33,5,01:04.3,01:04.0,01:03.8,01:04.300,64300,01:04.000,64000,01:03.800,63800
7705,997,154,210,8,6,01:04.2,01:04.1,01:03.9,01:04.200,64200,01:04.100,64100,01:03.900,63900
7706,997,817,9,3,7,01:04.7,01:04.4,01:04.0,01:04.700,64700,01:04.400,64400,01:04.000,64000
7707,997,825,210,20,8,01:04.5,01:04.3,01:04.1,01:04.500,64500,01:04.300,64300,01:04.100,64100
7708,997,832,4,55,9,01:04.9,01:04.6,01:04.7,01:04.900,64900,01:04.600,64600,01:04.700,64700
7709,997,807,4,27,10,01:04.9,01:04.7,01:05.0,01:04.900,64900,01:04.700,64700,01:05.000,65000
7710,997,839,10,31,11,01:05.1,01:04.8,\N,01:05.100,65100,01:04.800,64800,,
7711,997,842,5,10,12,01:05.0,01:04.9,\N,01:05.000,65000,01:04.900,64900,,
7712,997,844,15,16,13,01:05.0,01:05.0,\N,01:05.000,65000,01:05.000,65000,,
7713,997,4,1,14,14,01:05.0,01:05.1,\N,01:05.000,65000,01:05.100,65100,,
7714,997,840,3,18,15,01:05.3,01:05.3,\N,01:05.300,65300,01:05.300,65300,,
7715,997,838,1,2,16,01:05.3,\N,\N,01:05.300,65300,,,,
7716,997,815,10,11,17,01:05.3,\N,\N,01:05.300,65300,,,,
7717,997,845,3,35,18,01:05.3,\N,\N,01:05.300,65300,,,,
7718,997,843,5,28,19,01:05.4,\N,\N,01:05.400,65400,,,,
7719,997,828,15,9,20,01:05.5,\N,\N,01:05.500,65500,,,,
7720,998,1,131,44,1,01:26.8,01:26.3,01:25.9,01:26.800,86800,01:26.300,86300,01:25.900,85900
7721,998,20,6,5,2,01:26.6,01:26.4,01:25.9,01:26.600,86600,01:26.400,86400,01:25.900,85900
7722,998,8,6,7,3,01:27.5,01:26.5,01:26.0,01:27.500,87500,01:26.500,86500,01:26.000,86000
7723,998,822,131,77,4,01:27.0,01:26.4,01:26.2,01:27.000,87000,01:26.400,86400,01:26.200,86200
7724,998,830,9,33,5,01:27.3,01:27.0,01:26.6,01:27.300,87300,01:27.000,87000,01:26.600,86600
7725,998,817,9,3,6,01:28.0,01:27.4,01:27.1,01:28.000,88000,01:27.400,87400,01:27.100,87100
7726,998,825,210,20,7,01:28.1,01:27.7,01:27.2,01:28.100,88100,01:27.700,87700,01:27.200,87200
7727,998,154,210,8,8,01:28.1,01:27.5,01:27.5,01:28.100,88100,01:27.500,87500,01:27.500,87500
7728,998,844,15,16,9,01:28.0,01:27.8,01:27.9,01:28.000,88000,01:27.800,87800,01:27.900,87900
7729,998,839,10,31,10,01:28.3,01:27.8,01:28.2,01:28.300,88300,01:27.800,87800,01:28.200,88200
7730,998,807,4,27,11,01:28.0,01:27.9,,01:28.000,88000,01:27.900,87900,,
7731,998,815,10,11,12,01:28.2,01:27.9,,01:28.200,88200,01:27.900,87900,,
7732,998,4,1,14,13,01:28.2,01:28.1,,01:28.200,88200,01:28.100,88100,,
7733,998,842,5,10,14,01:28.4,01:28.3,,01:28.400,88400,01:28.300,88300,,
7734,998,828,15,9,15,01:28.2,01:28.4,,01:28.200,88200,01:28.400,88400,,
7735,998,832,4,55,16,01:28.5,,,01:28.500,88500,,,,
7736,998,838,1,2,17,01:29.1,,,01:29.100,89100,,,,
7737,998,845,3,35,18,01:29.3,,,01:29.300,89300,,,,
7738,998,840,3,18,19,\N,\N,\N,,,,,,
7739,998,843,5,28,20,\N,\N,\N,,,,,,
7740,999,20,6,5,1,01:12.5,01:12.5,01:11.2,01:12.500,72500,01:12.500,72500,01:11.200,71200
7741,999,822,131,77,2,01:13.0,01:12.2,01:11.4,01:13.000,73000,01:12.200,72200,01:11.400,71400
7742,999,8,6,7,3,01:12.5,01:12.3,01:11.5,01:12.500,72500,01:12.300,72300,01:11.500,71500
7743,999,830,9,33,4,01:13.1,01:12.2,01:11.8,01:13.100,73100,01:12.200,72200,01:11.800,71800
7744,999,825,210,20,5,01:13.1,01:12.5,01:12.2,01:13.100,73100,01:12.500,72500,01:12.200,72200
7745,999,154,210,8,6,01:13.0,01:12.7,01:12.5,01:13.000,73000,01:12.700,72700,01:12.500,72500
7746,999,807,4,27,7,01:13.5,01:12.9,01:12.6,01:13.500,73500,01:12.900,72900,01:12.600,72600
7747,999,832,4,55,8,01:13.3,01:13.0,01:12.7,01:13.300,73300,01:13.000,73000,01:12.700,72700
7748,999,844,15,16,9,01:13.1,01:13.0,01:12.7,01:13.100,73100,01:13.000,73000,01:12.700,72700
7749,999,815,10,11,10,01:13.4,01:13.1,01:12.8,01:13.400,73400,01:13.100,73100,01:12.800,72800
7750,999,4,1,14,11,01:13.6,01:13.7,\N,01:13.600,73600,01:13.700,73700,,
7751,999,845,3,35,12,01:13.7,01:13.7,\N,01:13.700,73700,01:13.700,73700,,
7752,999,828,15,9,13,01:13.6,01:13.7,\N,01:13.600,73600,01:13.700,73700,,
7753,999,1,131,44,14,01:13.0,\N,\N,01:13.000,73000,,,,
7754,999,817,9,3,15,01:13.3,\N,\N,01:13.300,73300,,,,
7755,999,839,10,31,16,01:13.7,\N,\N,01:13.700,73700,,,,
7756,999,842,5,10,17,01:13.7,\N,\N,01:13.700,73700,,,,
7757,999,843,5,28,18,01:14.0,\N,\N,01:14.000,74000,,,,
7758,999,840,3,18,19,01:14.2,\N,\N,01:14.200,74200,,,,
7759,999,838,1,2,20,01:14.4,\N,\N,01:14.400,74400,,,,
7760,1000,8,6,7,3,01:17.5,01:32.8,01:36.2,01:17.500,77500,01:32.800,92800,01:36.200,96200
7761,1000,20,6,5,4,01:16.7,01:28.6,01:36.2,01:16.700,76700,01:28.600,88600,01:36.200,96200
7762,1000,832,4,55,5,01:17.8,01:30.8,01:36.7,01:17.800,77800,01:30.800,90800,01:36.700,96700
7763,1000,842,5,10,6,01:18.6,01:31.3,01:37.6,01:18.600,78600,01:31.300,91300,01:37.600,97600
7764,1000,830,9,33,7,01:16.9,01:31.2,01:38.0,01:16.900,76900,01:31.200,91200,01:38.000,98000
7765,1000,843,5,28,8,01:18.4,01:32.6,01:38.1,01:18.400,78400,01:32.600,92600,01:38.100,98100
7766,1000,825,210,20,9,01:18.3,01:33.0,01:39.9,01:18.300,78300,01:33.000,93000,01:39.900,99900
7767,1000,154,210,8,10,01:17.9,01:33.7,01:40.6,01:17.900,77900,01:33.700,93700,01:40.600,100600
7768,1000,4,1,14,11,01:18.2,01:35.2,,01:18.200,78200,01:35.200,95200,,
7769,1000,817,9,3,12,01:18.5,01:36.4,,01:18.500,78500,01:36.400,96400,,
7770,1000,807,4,27,13,01:17.9,01:36.5,,01:17.900,77900,01:36.500,96500,,
7771,1000,828,15,9,14,01:18.6,01:37.1,,01:18.600,78600,01:37.100,97100,,
7772,1000,840,3,18,15,01:18.6,,,01:18.600,78600,,,,
7773,1000,838,1,2,16,01:18.8,,,01:18.800,78800,,,,
7774,1000,844,15,16,17,01:18.8,,,01:18.800,78800,,,,
7775,1000,839,10,31,18,01:19.1,,,01:19.100,79100,,,,
7776,1000,815,10,11,19,01:19.2,,,01:19.200,79200,,,,
7777,1000,845,3,35,20,01:19.3,,,01:19.300,79300,,,,
7778,1000,1,131,44,1,01:17.4,01:31.2,01:35.7,01:17.400,77400,01:31.200,91200,01:35.700,95700
7779,1000,822,131,77,2,01:17.1,01:32.1,01:35.9,01:17.100,77100,01:32.100,92100,01:35.900,95900
7780,1001,1,131,44,1,01:43.0,01:41.6,01:58.2,01:43.000,103000,01:41.600,101600,01:58.200,118200
7781,1001,20,6,5,2,01:43.0,01:41.5,01:58.9,01:43.000,103000,01:41.500,101500,01:58.900,118900
7782,1001,839,10,31,3,01:44.0,01:43.3,02:01.9,01:44.000,104000,01:43.300,103300,02:01.900,121900
7783,1001,815,10,11,4,01:44.0,01:43.0,02:01.9,01:44.000,104000,01:43.000,103000,02:01.900,121900
7784,1001,154,210,8,5,01:43.6,01:43.0,02:02.1,01:43.600,103600,01:43.000,103000,02:02.100,122100
7785,1001,8,6,7,6,01:42.6,01:41.5,02:02.7,01:42.600,102600,01:41.500,101500,02:02.700,122700
7786,1001,830,9,33,7,01:43.2,01:42.6,02:02.8,01:43.200,103200,01:42.600,102600,02:02.800,122800
7787,1001,817,9,3,8,01:43.6,01:43.1,02:02.9,01:43.600,103600,01:43.100,103100,02:02.900,122900
7788,1001,825,210,20,9,01:43.8,01:43.3,02:04.9,01:43.800,103800,01:43.300,103300,02:04.900,124900
7789,1001,822,131,77,10,01:42.8,01:42.2,\N,01:42.800,102800,01:42.200,102200,,
7790,1001,842,5,10,11,01:44.2,01:43.8,\N,01:44.200,104200,01:43.800,103800,,
7791,1001,843,5,28,12,01:44.2,01:43.9,\N,01:44.200,104200,01:43.900,103900,,
7792,1001,844,15,16,13,01:43.7,01:44.1,\N,01:43.700,103700,01:44.100,104100,,
7793,1001,828,15,9,14,01:43.8,01:44.3,\N,01:43.800,103800,01:44.300,104300,,
7794,1001,807,4,27,15,01:44.1,\N,\N,01:44.100,104100,,,,
7795,1001,832,4,55,16,01:44.5,\N,\N,01:44.500,104500,,,,
7796,1001,4,1,14,17,01:44.9,\N,\N,01:44.900,104900,,,,
7797,1001,845,3,35,18,01:45.0,\N,\N,01:45.000,105000,,,,
7798,1001,840,3,18,19,01:45.1,\N,\N,01:45.100,105100,,,,
7799,1001,838,1,2,20,01:45.3,\N,\N,01:45.300,105300,,,,
7800,1002,8,6,7,1,01:20.7,01:19.8,01:19.1,01:20.700,80700,01:19.800,79800,01:19.100,79100
7801,1002,20,6,5,2,01:20.5,01:19.6,01:19.3,01:20.500,80500,01:19.600,79600,01:19.300,79300
7802,1002,1,131,44,3,01:20.8,01:19.8,01:19.3,01:20.800,80800,01:19.800,79800,01:19.300,79300
7803,1002,822,131,77,4,01:21.4,01:20.4,01:19.7,01:21.400,81400,01:20.400,80400,01:19.700,79700
7804,1002,830,9,33,5,01:21.4,01:20.3,01:20.6,01:21.400,81400,01:20.300,80300,01:20.600,80600
7805,1002,154,210,8,6,01:21.9,01:21.2,01:20.9,01:21.900,81900,01:21.200,81200,01:20.900,80900
7806,1002,832,4,55,7,01:21.7,01:21.6,01:21.0,01:21.700,81700,01:21.600,81600,01:21.000,81000
7807,1002,839,10,31,8,01:21.6,01:21.3,01:21.1,01:21.600,81600,01:21.300,81300,01:21.100,81100
7808,1002,842,5,10,9,01:21.8,01:21.7,01:21.4,01:21.800,81800,01:21.700,81700,01:21.400,81400
7809,1002,840,3,18,10,01:21.8,01:21.5,01:21.6,01:21.800,81800,01:21.500,81500,01:21.600,81600
7810,1002,825,210,20,11,01:21.8,01:21.7,\N,01:21.800,81800,01:21.700,81700,,
7811,1002,845,3,35,12,01:21.8,01:21.7,\N,01:21.800,81800,01:21.700,81700,,
7812,1002,4,1,14,13,01:21.9,01:22.6,\N,01:21.900,81900,01:22.600,82600,,
7813,1002,807,4,27,14,01:21.8,\N,\N,01:21.800,81800,,,,
7814,1002,817,9,3,15,01:21.3,\N,\N,01:21.300,81300,,,,
7815,1002,815,10,11,16,01:21.9,\N,\N,01:21.900,81900,,,,
7816,1002,844,15,16,17,01:21.9,\N,\N,01:21.900,81900,,,,
7817,1002,843,5,28,18,01:21.9,\N,\N,01:21.900,81900,,,,
7818,1002,828,15,9,19,01:22.0,\N,\N,01:22.000,82000,,,,
7819,1002,838,1,2,20,01:22.1,\N,\N,01:22.100,82100,,,,
7820,1003,1,131,44,1,01:39.4,01:37.3,01:36.0,01:39.400,99400,01:37.300,97300,01:36.000,96000
7821,1003,830,9,33,2,01:38.8,01:37.2,01:36.3,01:38.800,98800,01:37.200,97200,01:36.300,96300
7822,1003,20,6,5,3,01:38.2,01:37.9,01:36.6,01:38.200,98200,01:37.900,97900,01:36.600,96600
7823,1003,822,131,77,4,01:39.3,01:37.3,01:36.7,01:39.300,99300,01:37.300,97300,01:36.700,96700
7824,1003,8,6,7,5,01:38.5,01:37.2,01:36.8,01:38.500,98500,01:37.200,97200,01:36.800,96800
7825,1003,817,9,3,6,01:38.2,01:37.4,01:37.0,01:38.200,98200,01:37.400,97400,01:37.000,97000
7826,1003,815,10,11,7,01:38.8,01:38.3,01:38.0,01:38.800,98800,01:38.300,98300,01:38.000,98000
7827,1003,154,210,8,8,01:38.7,01:38.4,01:38.3,01:38.700,98700,01:38.400,98400,01:38.300,98300
7828,1003,839,10,31,9,01:38.9,01:38.5,01:38.4,01:38.900,98900,01:38.500,98500,01:38.400,98400
7829,1003,807,4,27,10,01:38.9,01:38.5,01:38.6,01:38.900,98900,01:38.500,98500,01:38.600,98600
7830,1003,4,1,14,11,01:39.0,01:38.6,,01:39.000,99000,01:38.600,98600,,
7831,1003,832,4,55,12,01:39.1,01:38.7,,01:39.100,99100,01:38.700,98700,,
7832,1003,844,15,16,13,01:39.2,01:38.7,,01:39.200,99200,01:38.700,98700,,
7833,1003,828,15,9,14,01:39.4,01:39.5,,01:39.400,99400,01:39.500,99500,,
7834,1003,842,5,10,15,01:39.6,01:39.7,,01:39.600,99600,01:39.700,99700,,
7835,1003,825,210,20,16,01:39.6,,,01:39.600,99600,,,,
7836,1003,843,5,28,17,01:39.8,,,01:39.800,99800,,,,
7837,1003,838,1,2,18,01:39.9,,,01:39.900,99900,,,,
7838,1003,845,3,35,19,01:41.3,,,01:41.300,101300,,,,
7839,1003,840,3,18,20,01:41.3,,,01:41.300,101300,,,,
7840,1004,822,131,77,1,01:33.0,01:32.7,01:31.4,01:33.000,93000,01:32.700,92700,01:31.400,91400
7841,1004,1,131,44,2,01:32.4,01:32.6,01:31.5,01:32.400,92400,01:32.600,92600,01:31.500,91500
7842,1004,20,6,5,3,01:33.5,01:33.0,01:31.9,01:33.500,93500,01:33.000,93000,01:31.900,91900
7843,1004,8,6,7,4,01:33.3,01:33.1,01:32.2,01:33.300,93300,01:33.100,93100,01:32.200,92200
7844,1004,825,210,20,5,01:34.1,01:33.7,01:33.2,01:34.100,94100,01:33.700,93700,01:33.200,93200
7845,1004,839,10,31,6,01:34.3,01:33.6,01:33.4,01:34.300,94300,01:33.600,93600,01:33.400,93400
7846,1004,844,15,16,7,01:33.9,01:33.5,01:33.4,01:33.900,93900,01:33.500,93500,01:33.400,93400
7847,1004,815,10,11,8,01:34.1,01:33.9,01:33.6,01:34.100,94100,01:33.900,93900,01:33.600,93600
7848,1004,154,210,8,9,01:34.0,01:33.5,01:33.7,01:34.000,94000,01:33.500,93500,01:33.700,93700
7849,1004,828,15,9,10,01:34.2,01:34.0,01:35.2,01:34.200,94200,01:34.000,94000,01:35.200,95200
7850,1004,830,9,33,11,01:33.0,\N,\N,01:33.000,93000,,,,
7851,1004,817,9,3,12,01:33.2,\N,\N,01:33.200,93200,,,,
7852,1004,842,5,10,13,01:34.4,\N,\N,01:34.400,94400,,,,
7853,1004,832,4,55,14,01:34.6,\N,\N,01:34.600,94600,,,,
7854,1004,807,4,27,15,01:34.7,\N,\N,01:34.700,94700,,,,
7855,1004,843,5,28,16,01:35.0,\N,\N,01:35.000,95000,,,,
7856,1004,4,1,14,17,01:35.5,\N,\N,01:35.500,95500,,,,
7857,1004,845,3,35,18,01:35.6,\N,\N,01:35.600,95600,,,,
7858,1004,838,1,2,19,01:36.0,\N,\N,01:36.000,96000,,,,
7859,1004,840,3,28,20,01:36.4,\N,\N,01:36.400,96400,,,,
7860,1005,1,131,44,1,01:28.7,01:28.0,01:27.8,01:28.700,88700,01:28.000,88000,01:27.800,87800
7861,1005,822,131,77,2,01:29.3,01:28.0,01:28.1,01:29.300,89300,01:28.000,88000,01:28.100,88100
7862,1005,830,9,33,3,01:29.5,01:28.8,01:29.1,01:29.500,89500,01:28.800,88800,01:29.100,89100
7863,1005,8,6,7,4,01:29.6,01:28.6,01:29.5,01:29.600,89600,01:28.600,88600,01:29.500,89500
7864,1005,154,210,8,5,01:29.7,01:29.7,01:29.8,01:29.700,89700,01:29.700,89700,01:29.800,89800
7865,1005,843,5,28,6,01:30.2,01:29.8,01:30.0,01:30.200,90200,01:29.800,89800,01:30.000,90000
7866,1005,842,5,10,7,01:30.1,01:29.8,01:30.1,01:30.100,90100,01:29.800,89800,01:30.100,90100
7867,1005,839,10,31,8,01:29.9,01:29.5,01:30.1,01:29.900,89900,01:29.500,89500,01:30.100,90100
7868,1005,20,6,5,9,01:29.0,01:28.3,01:32.2,01:29.000,89000,01:28.300,88300,01:32.200,92200
7869,1005,815,10,11,10,01:30.2,01:29.6,01:37.2,01:30.200,90200,01:29.600,89600,01:37.200,97200
7870,1005,844,15,16,11,01:29.7,01:29.9,,01:29.700,89700,01:29.900,89900,,
7871,1005,825,210,20,12,01:30.2,01:30.2,,01:30.200,90200,01:30.200,90200,,
7872,1005,832,4,55,13,01:30.2,01:30.5,,01:30.200,90200,01:30.500,90500,,
7873,1005,840,3,18,14,01:30.3,01:30.7,,01:30.300,90300,01:30.700,90700,,
7874,1005,817,9,3,15,01:29.8,,,01:29.800,89800,,,,
7875,1005,807,4,27,16,01:30.4,,,01:30.400,90400,,,,
7876,1005,845,3,35,17,01:30.4,,,01:30.400,90400,,,,
7877,1005,4,1,14,18,01:30.6,,,01:30.600,90600,,,,
7878,1005,838,1,2,19,01:31.0,,,01:31.000,91000,,,,
7879,1005,828,15,9,20,01:31.2,,,01:31.200,91200,,,,
7880,1006,1,131,44,1,01:34.1,01:33.5,01:32.2,01:34.100,94100,01:33.500,93500,01:32.200,92200
7881,1006,20,6,5,2,01:34.6,01:33.1,01:32.3,01:34.600,94600,01:33.100,93100,01:32.300,92300
7882,1006,8,6,7,3,01:34.7,01:32.9,01:32.3,01:34.700,94700,01:32.900,92900,01:32.300,92300
7883,1006,822,131,77,4,01:34.5,01:33.7,01:32.6,01:34.500,94500,01:33.700,93700,01:32.600,92600
7884,1006,817,9,3,5,01:34.8,01:34.2,01:33.5,01:34.800,94800,01:34.200,94200,01:33.500,93500
7885,1006,839,10,31,6,01:34.9,01:34.5,01:34.1,01:34.900,94900,01:34.500,94500,01:34.100,94100
7886,1006,807,4,27,7,01:34.9,01:34.6,01:34.2,01:34.900,94900,01:34.600,94600,01:34.200,94200
7887,1006,154,210,8,8,01:34.9,01:34.4,01:34.3,01:34.900,94900,01:34.400,94400,01:34.300,94300
7888,1006,844,15,16,9,01:35.1,01:34.3,01:34.4,01:35.100,95100,01:34.300,94300,01:34.400,94400
7889,1006,815,10,11,10,01:35.2,01:34.5,01:34.6,01:35.200,95200,01:34.500,94500,01:34.600,94600
7890,1006,832,4,55,11,01:34.9,01:34.6,\N,01:34.900,94900,01:34.600,94600,,
7891,1006,825,210,20,12,01:35.0,01:34.7,\N,01:35.000,95000,01:34.700,94700,,
7892,1006,842,5,10,13,01:34.9,\N,\N,01:34.900,94900,,,,
7893,1006,843,5,28,14,01:35.2,\N,\N,01:35.200,95200,,,,
7894,1006,830,9,33,15,01:34.8,\N,\N,01:34.800,94800,,,,
7895,1006,4,1,14,16,01:35.3,\N,\N,01:35.300,95300,,,,
7896,1006,845,3,35,17,01:35.4,\N,\N,01:35.400,95400,,,,
7897,1006,840,3,18,18,01:35.5,\N,\N,01:35.500,95500,,,,
7898,1006,828,15,9,19,01:35.5,\N,\N,01:35.500,95500,,,,
7899,1006,838,1,2,20,01:35.7,\N,\N,01:35.700,95700,,,,
7900,1007,817,9,3,1,01:15.9,01:15.8,01:14.8,01:15.900,75900,01:15.800,75800,01:14.800,74800
7901,1007,830,9,33,2,01:15.8,01:15.6,01:14.8,01:15.800,75800,01:15.600,75600,01:14.800,74800
7902,1007,1,131,44,3,01:15.7,01:15.6,01:14.9,01:15.700,75700,01:15.600,75600,01:14.900,74900
7903,1007,20,6,5,4,01:16.1,01:15.7,01:15.0,01:16.100,76100,01:15.700,75700,01:15.000,75000
7904,1007,822,131,77,5,01:15.6,01:15.9,01:15.2,01:15.600,75600,01:15.900,75900,01:15.200,75200
7905,1007,8,6,7,6,01:16.4,01:16.0,01:15.3,01:16.400,76400,01:16.000,76000,01:15.300,75300
7906,1007,807,4,27,7,01:16.5,01:16.1,01:15.8,01:16.500,76500,01:16.100,76100,01:15.800,75800
7907,1007,832,4,55,8,01:16.8,01:16.2,01:16.1,01:16.800,76800,01:16.200,76200,01:16.100,76100
7908,1007,844,15,16,9,01:16.9,01:16.3,01:16.2,01:16.900,76900,01:16.300,76300,01:16.200,76200
7909,1007,828,15,9,10,01:16.7,01:16.6,01:16.5,01:16.700,76700,01:16.600,76600,01:16.500,76500
7910,1007,839,10,31,11,01:16.3,01:16.8,,01:16.300,76300,01:16.800,76800,,
7911,1007,815,10,11,13,01:16.2,01:17.2,,01:16.200,76200,01:17.200,77200,,
7912,1007,843,5,28,14,01:16.7,01:17.2,,01:16.700,76700,01:17.200,77200,,
7913,1007,842,5,10,15,01:16.8,,,01:16.800,76800,,,,
7914,1007,154,210,8,16,01:16.9,,,01:16.900,76900,,,,
7915,1007,838,1,2,17,01:17.0,,,01:17.000,77000,,,,
7916,1007,825,210,20,18,01:17.6,,,01:17.600,77600,,,,
7917,1007,840,3,18,19,01:17.7,,,01:17.700,77700,,,,
7918,1007,845,3,35,20,01:17.9,,,01:17.900,77900,,,,
7919,1007,4,1,14,12,01:16.9,01:16.9,,01:16.900,76900,01:16.900,76900,,
7920,1008,1,131,44,1,01:08.5,01:07.8,01:07.3,01:08.500,68500,01:07.800,67800,01:07.300,67300
7921,1008,20,6,5,2,01:08.5,01:07.8,01:07.4,01:08.500,68500,01:07.800,67800,01:07.400,67400
7922,1008,822,131,77,3,01:08.5,01:07.7,01:07.4,01:08.500,68500,01:07.700,67700,01:07.400,67400
7923,1008,8,6,7,4,01:08.5,01:08.0,01:07.5,01:08.500,68500,01:08.000,68000,01:07.500,67500
7924,1008,830,9,33,5,01:08.2,01:08.0,01:07.8,01:08.200,68200,01:08.000,68000,01:07.800,67800
7925,1008,817,9,3,6,01:08.5,01:08.1,01:07.8,01:08.500,68500,01:08.100,68100,01:07.800,67800
7926,1008,828,15,9,7,01:08.8,01:08.6,01:08.3,01:08.800,68800,01:08.600,68600,01:08.300,68300
7927,1008,844,15,16,8,01:08.7,01:08.3,01:08.5,01:08.700,68700,01:08.300,68300,01:08.500,68500
7928,1008,154,210,8,9,01:08.7,01:08.2,01:08.5,01:08.700,68700,01:08.200,68200,01:08.500,68500
7929,1008,842,5,10,10,01:09.0,01:08.6,01:09.0,01:09.000,69000,01:08.600,68600,01:09.000,69000
7930,1008,825,210,20,11,01:08.5,01:08.7,\N,01:08.500,68500,01:08.700,68700,,
7931,1008,815,10,11,12,01:09.2,01:08.7,\N,01:09.200,69200,01:08.700,68700,,
7932,1008,839,10,31,13,01:09.3,01:08.8,\N,01:09.300,69300,01:08.800,68800,,
7933,1008,807,4,27,14,01:09.0,01:08.8,\N,01:09.000,69000,01:08.800,68800,,
7934,1008,845,3,35,15,01:09.3,01:10.4,\N,01:09.300,69300,01:10.400,70400,,
7935,1008,832,4,55,16,01:09.3,\N,\N,01:09.300,69300,,,,
7936,1008,843,5,28,17,01:09.3,\N,\N,01:09.300,69300,,,,
7937,1008,4,1,14,18,01:09.4,\N,\N,01:09.400,69400,,,,
7938,1008,840,3,18,19,01:09.4,\N,\N,01:09.400,69400,,,,
7939,1008,838,1,2,20,01:09.6,\N,\N,01:09.600,69600,,,,
7940,1009,1,131,44,1,01:36.8,01:35.7,01:34.8,01:36.800,96800,01:35.700,95700,01:34.800,94800
7941,1009,822,131,77,2,01:36.8,01:36.4,01:35.0,01:36.800,96800,01:36.400,96400,01:35.000,95000
7942,1009,20,6,5,3,01:36.8,01:36.3,01:35.1,01:36.800,96800,01:36.300,96300,01:35.100,95100
7943,1009,8,6,7,4,01:37.0,01:36.7,01:35.4,01:37.000,97000,01:36.700,96700,01:35.400,95400
7944,1009,817,9,3,5,01:37.1,01:37.0,01:35.4,01:37.100,97100,01:37.000,97000,01:35.400,95400
7945,1009,830,9,33,6,01:37.2,01:36.1,01:35.6,01:37.200,97200,01:36.100,96100,01:35.600,95600
7946,1009,154,210,8,7,01:37.6,01:36.7,01:36.2,01:37.600,97600,01:36.700,96700,01:36.200,96200
7947,1009,844,15,16,8,01:37.1,01:36.6,01:36.2,01:37.100,97100,01:36.600,96600,01:36.200,96200
7948,1009,839,10,31,9,01:36.9,01:36.8,01:36.5,01:36.900,96900,01:36.800,96800,01:36.500,96500
7949,1009,807,4,27,10,01:37.6,01:36.6,01:36.5,01:37.600,97600,01:36.600,96600,01:36.500,96500
7950,1009,832,4,55,11,01:37.8,01:37.0,\N,01:37.800,97800,01:37.000,97000,,
7951,1009,828,15,9,12,01:37.6,01:37.1,\N,01:37.600,97600,01:37.100,97100,,
7952,1009,825,210,20,13,01:37.9,01:37.3,\N,01:37.900,97900,01:37.300,97300,,
7953,1009,815,10,11,14,01:37.3,01:37.5,\N,01:37.300,97300,01:37.500,97500,,
7954,1009,4,1,14,15,01:37.9,01:37.7,\N,01:37.900,97900,01:37.700,97700,,
7955,1009,843,5,28,16,01:38.0,\N,\N,01:38.000,98000,,,,
7956,1009,842,5,10,17,01:38.2,\N,\N,01:38.200,98200,,,,
7957,1009,838,1,2,18,01:38.6,\N,\N,01:38.600,98600,,,,
7958,1009,845,3,35,19,01:38.6,\N,\N,01:38.600,98600,,,,
7959,1009,840,3,18,20,01:38.7,\N,\N,01:38.700,98700,,,,
7960,1010,1,131,44,1,01:22.0,01:21.0,01:20.5,01:22.000,82000,01:21.000,81000,01:20.500,80500
